,filename,year_built
12149,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055185,1971.0
12150,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066390,1967.0
12151,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054421,1950.0
12152,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066530,1972.0
12153,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053792,1967.0
12154,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055197,1970.0
12155,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057611,1959.0
12156,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054257,1991.0
12157,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054777,1923.0
12158,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072177,1976.0
12159,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054928,1939.0
12160,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065976,1965.0
12161,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058190,1950.0
12162,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066438,1969.0
12163,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060155,2017.0
12164,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066454,1975.0
12165,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000063938,1987.0
12166,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054229,1954.0
12167,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054413,1957.0
12168,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072450,1968.0
12169,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056627,1952.0
12170,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052042,2008.0
12171,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066238,1968.0
12172,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052355,1946.0
12173,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052329,1945.0
12174,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057162,1982.0
12175,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057678,1952.0
12176,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054396,1961.0
12177,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055258,1970.0
12178,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059311,1950.0
12179,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055451,1965.0
12180,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065473,1957.0
12181,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057999,1952.0
12182,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058019,1961.0
12183,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055554,1920.0
12184,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060969,1950.0
12185,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055342,1948.0
12186,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051733,1969.0
12187,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053289,1961.0
12188,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053959,1960.0
12189,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054982,1948.0
12190,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054177,1959.0
12191,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083980,1969.0
12192,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066142,1963.0
12193,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065946,1987.0
12194,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055287,1930.0
12195,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059247,1952.0
12196,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051567,2005.0
12197,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054843,1948.0
12198,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065949,1968.0
12199,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000064184,1925.0
12200,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055869,1930.0
12201,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055486,1968.0
12202,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066148,1965.0
12203,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066738,1975.0
12204,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055073,1950.0
12205,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051692,1968.0
12206,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052373,2000.0
12207,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052005,2012.0
12208,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056009,1950.0
12209,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000062553,1929.0
12210,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055295,1948.0
12211,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055984,1950.0
12212,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054992,1930.0
12213,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055047,1930.0
12214,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058380,1958.0
12215,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069331,1964.0
12216,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066183,1975.0
12217,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052034,1910.0
12218,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055577,2004.0
12219,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059025,1945.0
12220,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066197,1966.0
12221,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057913,1925.0
12222,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000074522,1920.0
12223,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055161,1969.0
12224,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058468,1925.0
12225,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059952,1988.0
12226,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000075074,1910.0
12227,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065922,1967.0
12228,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053219,1981.0
12229,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067629,1999.0
12230,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067757,1999.0
12231,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067555,1999.0
12232,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067482,1999.0
12233,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055676,1940.0
12234,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055632,1925.0
12235,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000084376,1970.0
12236,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072404,1967.0
12237,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055994,1969.0
12238,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055455,1991.0
12239,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055804,1921.0
12240,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054634,1957.0
12241,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055895,1915.0
12242,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054169,1961.0
12243,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055959,1915.0
12244,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055889,1915.0
12245,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071768,2008.0
12246,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055176,1948.0
12247,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052368,1986.0
12248,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058362,1938.0
12249,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052252,1987.0
12250,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069537,1960.0
12251,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060037,1961.0
12252,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065446,1965.0
12253,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059099,1984.0
12254,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000084079,1957.0
12255,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055240,1969.0
12256,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065420,1964.0
12257,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058422,1950.0
12258,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055773,1950.0
12259,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058432,1963.0
12260,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059720,1925.0
12261,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059639,1985.0
12262,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052113,1985.0
12263,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058243,1958.0
12264,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058326,2017.0
12265,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060654,1920.0
12266,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056568,1936.0
12267,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051931,1930.0
12268,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069004,1978.0
12269,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053957,1967.0
12270,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057370,1950.0
12271,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058110,1923.0
12272,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058049,1966.0
12273,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065923,1987.0
12274,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065874,1975.0
12275,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065898,1981.0
12276,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065802,1956.0
12277,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059790,1903.0
12278,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059446,1903.0
12279,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055444,1970.0
12280,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072344,1969.0
12281,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051947,1935.0
12282,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051945,2011.0
12283,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065801,1965.0
12284,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054239,1958.0
12285,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054057,2014.0
12286,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056185,1951.0
12287,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072668,1969.0
12288,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059697,1920.0
12289,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056191,1909.0
12290,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056169,1950.0
12291,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065752,1978.0
12292,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057564,1932.0
12293,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057619,1962.0
12294,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055839,2017.0
12295,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056458,1946.0
12296,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065867,1975.0
12297,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054758,1964.0
12298,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056275,1930.0
12299,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055978,1939.0
12300,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056370,1948.0
12301,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054768,1964.0
12302,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055284,1959.0
12303,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055338,1959.0
12304,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054755,1958.0
12305,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052037,1950.0
12306,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051895,1920.0
12307,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052784,1975.0
12308,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067023,2004.0
12309,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000076127,1920.0
12310,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000063523,1920.0
12311,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065735,1975.0
12312,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059732,1925.0
12313,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052764,1952.0
12314,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056401,2016.0
12315,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054660,1957.0
12316,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065824,1978.0
12317,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000063721,1969.0
12318,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056128,2008.0
12319,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066202,1968.0
12320,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056419,1948.0
12321,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000054322,1955.0
12322,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051100,1962.0
12323,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056891,1910.0
12324,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057435,1960.0
12325,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065681,1969.0
12326,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058202,1962.0
12327,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052776,1969.0
12328,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069805,1969.0
12329,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069677,1969.0
12330,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069697,1969.0
12331,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067762,1969.0
12332,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055000,2003.0
12333,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059898,1982.0
12334,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059977,1940.0
12335,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065773,1900.0
12336,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059792,1969.0
12337,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065349,1920.0
12338,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068715,1910.0
12339,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068704,1910.0
12340,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068686,1900.0
12341,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068744,1910.0
12342,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071842,1990.0
12343,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059535,1926.0
12344,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059785,1935.0
12345,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058662,1927.0
12346,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059343,1925.0
12347,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068635,1900.0
12348,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072356,1969.0
12349,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072628,1969.0
12350,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070094,1920.0
12351,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059272,1984.0
12352,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000057960,1940.0
12353,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065841,1912.0
12354,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071486,1998.0
12355,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066120,1915.0
12356,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067055,1969.0
12357,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065009,1912.0
12358,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066604,1935.0
12359,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067053,1969.0
12360,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067027,1969.0
12361,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059937,1920.0
12362,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069361,1969.0
12363,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059931,1923.0
12364,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059928,1948.0
12365,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059933,1948.0
12366,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060025,1926.0
12367,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070691,1900.0
12368,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059939,1930.0
12369,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069186,1900.0
12370,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069195,1900.0
12371,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069222,1900.0
12372,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069223,1900.0
12373,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069232,1900.0
12374,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069243,1900.0
12375,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069246,1900.0
12376,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060022,1950.0
12377,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060021,1930.0
12378,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060067,1925.0
12379,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059999,1923.0
12380,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059967,1978.0
12381,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059844,2015.0
12382,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059788,1925.0
12383,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058555,1910.0
12384,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059352,1940.0
12385,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059275,1925.0
12386,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059550,1924.0
12387,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059292,1905.0
12388,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059009,1958.0
12389,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059474,1925.0
12390,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059333,1925.0
12391,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000058918,1930.0
12392,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059576,1925.0
12393,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059621,1925.0
12394,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083030,1950.0
12395,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083025,1950.0
12396,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083187,1960.0
12397,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000082816,1971.0
12398,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000082701,1981.0
12399,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083115,1969.0
12400,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083024,1969.0
12401,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083106,1994.0
12402,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000062572,1999.0
12403,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083452,1990.0
12404,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000082739,1980.0
12405,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000082714,1920.0
12406,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000082844,1969.0
12407,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000082511,1993.0
12408,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000083044,1917.0
12409,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000082531,1987.0
12410,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051134,1990.0
12411,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051141,1990.0
12412,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051259,1962.0
12413,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051142,1840.0
12414,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051139,1900.0
12415,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051357,1962.0
12416,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051087,1969.0
12417,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051117,1900.0
12418,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051640,1962.0
12419,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051663,1962.0
12420,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051137,1962.0
12421,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051071,1970.0
12422,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051073,1970.0
12423,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055742,1966.0
12424,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071589,2000.0
12425,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071547,2000.0
12426,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071277,2000.0
12427,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071196,2003.0
12428,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071417,2000.0
12429,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071374,2000.0
12430,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068929,1969.0
12431,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070695,1900.0
12432,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067723,1900.0
12433,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067760,1900.0
12434,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067740,1900.0
12435,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069178,1900.0
12436,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067744,1900.0
12437,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067649,1900.0
12438,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067617,1969.0
12439,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070704,1900.0
12440,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072811,2006.0
12441,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068982,1900.0
12442,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067598,1900.0
12443,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067628,1900.0
12444,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067600,1925.0
12445,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071216,1981.0
12446,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000064471,1925.0
12447,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065730,1925.0
12448,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000064402,1910.0
12449,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070275,1969.0
12450,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069522,1982.0
12451,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069844,1900.0
12452,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071435,2000.0
12453,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072656,2003.0
12454,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072621,2003.0
12455,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071798,1990.0
12456,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070896,2003.0
12457,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069806,1969.0
12458,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070871,2003.0
12459,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070826,2003.0
12460,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072799,2003.0
12461,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072732,2003.0
12462,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072762,2003.0
12463,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072095,1990.0
12464,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072653,2006.0
12465,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072583,2003.0
12466,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053008,1986.0
12467,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053004,2013.0
12468,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072022,1990.0
12469,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071901,1990.0
12470,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072026,1990.0
12471,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072013,1990.0
12472,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053032,2006.0
12473,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070136,1920.0
12474,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070226,1969.0
12475,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070183,1900.0
12476,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070084,1900.0
12477,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065955,1900.0
12478,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068656,1900.0
12479,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068676,1900.0
12480,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068721,1930.0
12481,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065614,1900.0
12482,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065686,1900.0
12483,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069095,1900.0
12484,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068711,1969.0
12485,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069189,1900.0
12486,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069148,1900.0
12487,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065639,1969.0
12488,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066307,1981.0
12489,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068684,1969.0
12490,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068746,1900.0
12491,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070144,2000.0
12492,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068543,1900.0
12493,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070251,2000.0
12494,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070258,1969.0
12495,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068706,1900.0
12496,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068519,1900.0
12497,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066059,1900.0
