,filename,year_built
5905,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034828-StreetView-640-60.jpg,1993.0
5906,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011727-StreetView-640-60.jpg,1952.0
5907,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000409845-StreetView-640-60.jpg,1970.0
5908,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000131529-StreetView-640-60.jpg,2006.0
5909,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416230-StreetView-640-60.jpg,1961.0
5910,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065085-StreetView-640-60.jpg,1959.0
5911,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000148249-StreetView-640-60.jpg,1939.0
5912,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000141073-StreetView-640-60.jpg,1996.0
5913,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011598-StreetView-640-60.jpg,1980.0
5914,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000012298-StreetView-640-60.jpg,2002.0
5915,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000203629-StreetView-640-60.jpg,1962.0
5916,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000009941-StreetView-640-60.jpg,1941.0
5917,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077792-StreetView-640-60.jpg,1929.0
5918,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000203039-StreetView-640-60.jpg,1948.0
5919,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167585-StreetView-640-60.jpg,2009.0
5920,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000064888-StreetView-640-60.jpg,1933.0
5921,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000145158-StreetView-640-60.jpg,1972.0
5922,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167126-StreetView-640-60.jpg,1952.0
5923,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078025-StreetView-640-60.jpg,1940.0
5924,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000042994-StreetView-640-60.jpg,1988.0
5925,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192480-StreetView-640-60.jpg,2003.0
5926,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000168291-StreetView-640-60.jpg,1947.0
5927,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192779-StreetView-640-60.jpg,2008.0
5928,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000035120-StreetView-640-60.jpg,1999.0
5929,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000132917-StreetView-640-60.jpg,1978.0
5930,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192471-StreetView-640-60.jpg,1921.0
5931,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000085878-StreetView-640-60.jpg,1973.0
5932,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000161280-StreetView-640-60.jpg,1970.0
5933,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000403805-StreetView-640-60.jpg,2004.0
5934,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000132408-StreetView-640-60.jpg,1987.0
5935,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043086-StreetView-640-60.jpg,2009.0
5936,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043535-StreetView-640-60.jpg,1949.0
5937,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078045-StreetView-640-60.jpg,1924.0
5938,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000166680-StreetView-640-60.jpg,1979.0
5939,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043885-StreetView-640-60.jpg,2003.0
5940,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065077-StreetView-640-60.jpg,1997.0
5941,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124189-StreetView-640-60.jpg,1989.0
5942,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000064904-StreetView-640-60.jpg,1931.0
5943,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000144109-StreetView-640-60.jpg,1980.0
5944,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011469-StreetView-640-60.jpg,2011.0
5945,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000146296-StreetView-640-60.jpg,1965.0
5946,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000158448-StreetView-640-60.jpg,1987.0
5947,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000176915-StreetView-640-60.jpg,2007.0
5948,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011548-StreetView-640-60.jpg,1936.0
5949,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011842-StreetView-640-60.jpg,1936.0
5950,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124382-StreetView-640-60.jpg,1931.0
5951,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043791-StreetView-640-60.jpg,2011.0
5952,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000035114-StreetView-640-60.jpg,1947.0
5953,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192158-StreetView-640-60.jpg,1987.0
5954,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078058-StreetView-640-60.jpg,1984.0
5955,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034904-StreetView-640-60.jpg,1943.0
5956,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011291-StreetView-640-60.jpg,1971.0
5957,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043069-StreetView-640-60.jpg,1973.0
5958,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000035054-StreetView-640-60.jpg,1999.0
5959,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000132353-StreetView-640-60.jpg,1998.0
5960,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000393657-StreetView-640-60.jpg,1966.0
5961,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000168597-StreetView-640-60.jpg,2013.0
5962,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000227096-StreetView-640-60.jpg,1994.0
5963,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034895-StreetView-640-60.jpg,1951.0
5964,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000411226-StreetView-640-60.jpg,1997.0
5965,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065412-StreetView-640-60.jpg,1949.0
5966,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000153116-StreetView-640-60.jpg,1919.0
5967,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000131500-StreetView-640-60.jpg,1993.0
5968,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000158474-StreetView-640-60.jpg,1919.0
5969,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416427-StreetView-640-60.jpg,1972.0
5970,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011246-StreetView-640-60.jpg,1913.0
5971,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000159208-StreetView-640-60.jpg,2003.0
5972,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167322-StreetView-640-60.jpg,2003.0
5973,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192049-StreetView-640-60.jpg,1923.0
5974,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000144323-StreetView-640-60.jpg,2007.0
5975,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000035094-StreetView-640-60.jpg,1930.0
5976,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000134599-StreetView-640-60.jpg,1975.0
5977,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077977-StreetView-640-60.jpg,1948.0
5978,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167100-StreetView-640-60.jpg,1985.0
5979,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043491-StreetView-640-60.jpg,1931.0
5980,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000145152-StreetView-640-60.jpg,1938.0
5981,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078000-StreetView-640-60.jpg,1926.0
5982,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000144014-StreetView-640-60.jpg,1987.0
5983,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034736-StreetView-640-60.jpg,1914.0
5984,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124354-StreetView-640-60.jpg,1966.0
5985,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000256254-StreetView-640-60.jpg,1926.0
5986,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124314-StreetView-640-60.jpg,2003.0
5987,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065800-StreetView-640-60.jpg,1924.0
5988,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000145218-StreetView-640-60.jpg,2003.0
5989,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011811-StreetView-640-60.jpg,1919.0
5990,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000126408-StreetView-640-60.jpg,1936.0
5991,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000009427-StreetView-640-60.jpg,1984.0
5992,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000417007-StreetView-640-60.jpg,1919.0
5993,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000149351-StreetView-640-60.jpg,1960.0
5994,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011340-StreetView-640-60.jpg,1976.0
5995,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000403256-StreetView-640-60.jpg,1931.0
5996,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000146986-StreetView-640-60.jpg,1999.0
5997,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192223-StreetView-640-60.jpg,1939.0
5998,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000164374-StreetView-640-60.jpg,1981.0
5999,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192507-StreetView-640-60.jpg,1935.0
6000,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000064712-StreetView-640-60.jpg,1921.0
6001,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011398-StreetView-640-60.jpg,1950.0
6002,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124207-StreetView-640-60.jpg,1942.0
6003,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078013-StreetView-640-60.jpg,1973.0
6004,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000204485-StreetView-640-60.jpg,1936.0
6005,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000182816-StreetView-640-60.jpg,1975.0
6006,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167656-StreetView-640-60.jpg,2001.0
6007,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000010892-StreetView-640-60.jpg,1960.0
6008,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000012548-StreetView-640-60.jpg,1965.0
6009,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000152406-StreetView-640-60.jpg,1913.0
6010,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192635-StreetView-640-60.jpg,1997.0
6011,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078146-StreetView-640-60.jpg,1951.0
6012,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000417169-StreetView-640-60.jpg,1928.0
6013,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000200395-StreetView-640-60.jpg,1928.0
6014,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000142563-StreetView-640-60.jpg,1922.0
6015,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000221639-StreetView-640-60.jpg,1995.0
6016,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077790-StreetView-640-60.jpg,1967.0
6017,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000403748-StreetView-640-60.jpg,1978.0
6018,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192140-StreetView-640-60.jpg,1937.0
6019,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416918-StreetView-640-60.jpg,1952.0
6020,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000012475-StreetView-640-60.jpg,1976.0
6021,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077988-StreetView-640-60.jpg,1934.0
6022,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077973-StreetView-640-60.jpg,1948.0
6023,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034883-StreetView-640-60.jpg,1922.0
6024,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065467-StreetView-640-60.jpg,1916.0
6025,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077655-StreetView-640-60.jpg,1985.0
6026,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000142695-StreetView-640-60.jpg,2011.0
6027,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124150-StreetView-640-60.jpg,1947.0
6028,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000085842-StreetView-640-60.jpg,1972.0
6029,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077964-StreetView-640-60.jpg,1967.0
6030,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000146368-StreetView-640-60.jpg,1975.0
6031,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167033-StreetView-640-60.jpg,1943.0
6032,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000146612-StreetView-640-60.jpg,1958.0
6033,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124292-StreetView-640-60.jpg,1930.0
6034,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034799-StreetView-640-60.jpg,1978.0
6035,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000142263-StreetView-640-60.jpg,1962.0
6036,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000142645-StreetView-640-60.jpg,1984.0
6037,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000009198-StreetView-640-60.jpg,1989.0
6038,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416623-StreetView-640-60.jpg,1942.0
6039,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416478-StreetView-640-60.jpg,1993.0
6040,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000139441-StreetView-640-60.jpg,1968.0
6041,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000064187-StreetView-640-60.jpg,1979.0
6042,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078094-StreetView-640-60.jpg,1942.0
6043,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000412130-StreetView-640-60.jpg,1960.0
6044,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000009673-StreetView-640-60.jpg,2007.0
6045,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077768-StreetView-640-60.jpg,1919.0
6046,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000403634-StreetView-640-60.jpg,2001.0
6047,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065166-StreetView-640-60.jpg,1956.0
6048,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043373-StreetView-640-60.jpg,1918.0
6049,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167211-StreetView-640-60.jpg,1926.0
6050,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000136272-StreetView-640-60.jpg,1947.0
6051,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000132350-StreetView-640-60.jpg,1969.0
6052,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000010683-StreetView-640-60.jpg,1936.0
6053,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192327-StreetView-640-60.jpg,1920.0
6054,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011130-StreetView-640-60.jpg,1933.0
6055,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034917-StreetView-640-60.jpg,1936.0
6056,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000158470-StreetView-640-60.jpg,2006.0
6057,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000256130-StreetView-640-60.jpg,1965.0
6058,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000012580-StreetView-640-60.jpg,1959.0
6059,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000148954-StreetView-640-60.jpg,2004.0
6060,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416140-StreetView-640-60.jpg,1958.0
6061,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000035150-StreetView-640-60.jpg,2011.0
6062,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000064198-StreetView-640-60.jpg,1979.0
6063,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416439-StreetView-640-60.jpg,2004.0
6064,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000256080-StreetView-640-60.jpg,2005.0
6065,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000064723-StreetView-640-60.jpg,1936.0
6066,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000410330-StreetView-640-60.jpg,1989.0
6067,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000417207-StreetView-640-60.jpg,1950.0
6068,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000163958-StreetView-640-60.jpg,1918.0
6069,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065699-StreetView-640-60.jpg,2005.0
6070,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192419-StreetView-640-60.jpg,1957.0
6071,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000168004-StreetView-640-60.jpg,1940.0
6072,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000146482-StreetView-640-60.jpg,1950.0
6073,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077929-StreetView-640-60.jpg,1954.0
6074,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000143186-StreetView-640-60.jpg,1926.0
6075,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167384-StreetView-640-60.jpg,2004.0
6076,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000410133-StreetView-640-60.jpg,2000.0
6077,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000159247-StreetView-640-60.jpg,1986.0
6078,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034910-StreetView-640-60.jpg,1998.0
6079,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000044469-StreetView-640-60.jpg,1920.0
6080,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043595-StreetView-640-60.jpg,1913.0
6081,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000035014-StreetView-640-60.jpg,1976.0
6082,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000391500-StreetView-640-60.jpg,1996.0
6083,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124223-StreetView-640-60.jpg,1943.0
6084,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000145374-StreetView-640-60.jpg,2001.0
6085,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000152766-StreetView-640-60.jpg,1969.0
6086,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000010197-StreetView-640-60.jpg,1976.0
6087,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000143595-StreetView-640-60.jpg,1962.0
6088,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000202887-StreetView-640-60.jpg,1937.0
6089,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000148315-StreetView-640-60.jpg,1920.0
6090,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416792-StreetView-640-60.jpg,1997.0
6091,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000010062-StreetView-640-60.jpg,1945.0
6092,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065135-StreetView-640-60.jpg,2002.0
6093,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077982-StreetView-640-60.jpg,1975.0
6094,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034892-StreetView-640-60.jpg,1919.0
6095,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000147416-StreetView-640-60.jpg,1914.0
6096,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192636-StreetView-640-60.jpg,1930.0
6097,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043742-StreetView-640-60.jpg,1958.0
6098,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000034721-StreetView-640-60.jpg,1921.0
6099,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000065489-StreetView-640-60.jpg,1932.0
6100,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416464-StreetView-640-60.jpg,2010.0
6101,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011504-StreetView-640-60.jpg,1988.0
6102,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000143541-StreetView-640-60.jpg,1986.0
6103,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000009485-StreetView-640-60.jpg,1971.0
6104,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077881-StreetView-640-60.jpg,1970.0
6105,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043425-StreetView-640-60.jpg,1969.0
6106,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000203877-StreetView-640-60.jpg,1982.0
6107,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000416138-StreetView-640-60.jpg,1975.0
6108,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000145846-StreetView-640-60.jpg,1955.0
6109,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000064274-StreetView-640-60.jpg,1927.0
6110,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192395-StreetView-640-60.jpg,1989.0
6111,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011084-StreetView-640-60.jpg,1967.0
6112,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192346-StreetView-640-60.jpg,2001.0
6113,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000078049-StreetView-640-60.jpg,1930.0
6114,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000011384-StreetView-640-60.jpg,1957.0
6115,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000411087-StreetView-640-60.jpg,1913.0
6116,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124226-StreetView-640-60.jpg,1957.0
6117,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000142369-StreetView-640-60.jpg,1970.0
6118,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000124167-StreetView-640-60.jpg,1969.0
6119,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000085880-StreetView-640-60.jpg,1993.0
6120,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000077997-StreetView-640-60.jpg,1963.0
6121,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000043827-StreetView-640-60.jpg,1934.0
6122,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000009436-StreetView-640-60.jpg,1916.0
6123,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000172707-StreetView-640-60.jpg,2012.0
6124,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000132056-StreetView-640-60.jpg,1914.0
6125,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000126380-StreetView-640-60.jpg,1937.0
6126,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000167551-StreetView-640-60.jpg,1925.0
6127,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000010189-StreetView-640-60.jpg,1956.0
6128,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000181603-StreetView-640-60.jpg,2010.0
6129,/home/saschaho/Simcenter/Foundation_Images_Orig/5006/NJBF000192462-StreetView-640-60.jpg,1960.0
6130,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000011698-StreetView-640-60.jpg,1987.0
6131,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000140594-StreetView-640-60.jpg,1952.0
6132,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000158110-StreetView-640-60.jpg,1958.0
6133,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000150449-StreetView-640-60.jpg,1921.0
6134,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000202111-StreetView-640-60.jpg,1950.0
6135,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000154466-StreetView-640-60.jpg,1921.0
6136,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000128054-StreetView-640-60.jpg,1997.0
6137,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000132591-StreetView-640-60.jpg,1949.0
6138,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000177724-StreetView-640-60.jpg,1994.0
6139,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000167436-StreetView-640-60.jpg,1968.0
6140,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000166872-StreetView-640-60.jpg,1974.0
6141,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000145745-StreetView-640-60.jpg,2008.0
6142,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000129173-StreetView-640-60.jpg,2000.0
6143,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000180893-StreetView-640-60.jpg,1986.0
6144,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000131750-StreetView-640-60.jpg,1990.0
6145,/home/saschaho/Simcenter/Foundation_Images_Orig/5004/NJBF000142532-StreetView-640-60.jpg,2013.0
